ts,q,th
3601.0,0.48849184,96.4465
3602.0,0.2823565,96.6531
3603.0,0.16570431,97.0567
3604.0,0.3923596,97.3787
3605.0,0.3877186,97.5723
3606.0,0.38644573,97.5214
3607.0,0.59335806,96.774
3608.0,0.568982,95.9179
3609.0,0.68040092,94.478
3610.0,0.69830311,93.2966
3611.0,0.38033162,93.705
3612.0,0.43357736,94.1065
3613.0,0.1346237,94.7154
3614.0,0.62060457,94.9606
3615.0,0.10093576,95.5459
3616.0,0.22739582,96.3197
3617.0,0.44155499,96.9198
3618.0,0.41467955,97.0858
3619.0,0.51918534,96.6605
3620.0,0.14805546,96.9594
3621.0,0.1681264,97.4033
3622.0,0.30043197,97.8589
3623.0,0.36004379,97.6446
3624.0,0.25594778,97.7793
3625.0,0.31435461,98.0199
3626.0,0.35799731,98.208
3627.0,0.66079234,97.3603
3628.0,0.53685437,96.1646
3629.0,0.11133167,96.5176
3630.0,0.35131807,96.4571
3631.0,0.60275459,95.3739
3632.0,0.69635907,94.8231
3633.0,0.1069602,95.3965
3634.0,0.68008547,94.8161
3635.0,0.19650926,94.9986
3636.0,0.33112316,95.2795
3637.0,0.18697874,95.8896
3638.0,0.3517052,96.5034
3639.0,0.50926615,96.8636
3640.0,0.23621909,97.1728
3641.0,0.53416749,97.2559
3642.0,0.55300103,96.4284
3643.0,0.28836287,96.2941
3644.0,0.31476684,96.3473
3645.0,0.68620774,95.4484
3646.0,0.49344552,95.2318
3647.0,0.1389111,95.7818
3648.0,0.6789255,95.2995
3649.0,0.50090447,94.6738
3650.0,0.10148415,95.1942
3651.0,0.44419002,95.7657
3652.0,0.30160188,96.3039
3653.0,0.22281043,96.7402
3654.0,0.17489618,97.0617
3655.0,0.68009904,96.7972
3656.0,0.42453835,96.9553
3657.0,0.6161185,95.9851
3658.0,0.30364622,95.9841
3659.0,0.38194892,95.4528
3660.0,0.61549539,95.2013
3661.0,0.63107194,94.782
3662.0,0.22610552,95.3819
3663.0,0.35539171,95.8148
3664.0,0.66844333,94.8011
3665.0,0.12698297,95.341
3666.0,0.60273748,95.5072
3667.0,0.4088621,95.9162
3668.0,0.54523543,95.1793
3669.0,0.57193783,95.1122
3670.0,0.55910313,94.6017
3671.0,0.24631717,95.1671
3672.0,0.45264449,95.2806
3673.0,0.19595533,95.7837
3674.0,0.62121082,95.6803
3675.0,0.69032852,95.3043
3676.0,0.15145084,95.839
3677.0,0.23428569,96.1829
3678.0,0.43958478,96.0387
3679.0,0.30135661,96.0768
3680.0,0.30047078,96.4509
3681.0,0.41235914,96.9347
3682.0,0.52012905,97.2346
3683.0,0.40899105,96.8256
3684.0,0.31265292,96.8935
3685.0,0.55760306,96.1944
3686.0,0.23470011,96.3726
3687.0,0.20482176,96.7326
3688.0,0.23928549,97.1417
3689.0,0.47130682,97.2504
3690.0,0.65372711,96.3851
3691.0,0.59151566,95.9601
3692.0,0.20363114,96.2083
3693.0,0.62856317,94.6714
3694.0,0.66122025,94.1422
3695.0,0.52872109,94.392
3696.0,0.21529937,95.0389
3697.0,0.53658998,94.6826
3698.0,0.46772269,94.9551
3699.0,0.41519287,95.4927
3700.0,0.14655063,96.1337
3701.0,0.67635637,95.8534
3702.0,0.52150574,95.3629
3703.0,0.14702723,95.8946
3704.0,0.2865827,96.3819
3705.0,0.39536797,96.5635
3706.0,0.54945126,95.8878
3707.0,0.62740529,95.8014
3708.0,0.40072142,95.9885
3709.0,0.52498457,95.039
3710.0,0.41574389,94.9624
3711.0,0.40751841,95.2721
3712.0,0.1619871,95.881
3713.0,0.31719616,96.522
3714.0,0.11581267,97.0673
3715.0,0.66346768,96.647
3716.0,0.50121939,96.5708
3717.0,0.59436064,95.9574
3718.0,0.61924267,94.3294
3719.0,0.61149639,93.8353
3720.0,0.61976862,93.5877
3721.0,0.45124429,93.891
3722.0,0.66271882,93.7871
3723.0,0.51513097,94.0322
3724.0,0.40621406,94.5302
3725.0,0.43963808,94.9482
3726.0,0.59728179,94.7276
3727.0,0.51507602,95.0138
3728.0,0.68273848,94.4351
3729.0,0.38571102,94.4894
3730.0,0.24504726,94.9396
3731.0,0.10929966,95.4685
3732.0,0.39945314,95.9735
3733.0,0.20893656,96.5592
3734.0,0.39673919,96.9532
3735.0,0.1954869,97.5588
3736.0,0.54832789,97.8359
3737.0,0.34680286,97.9216
3738.0,0.31570494,97.696
3739.0,0.25289819,97.7635
3740.0,0.65992722,96.5225
3741.0,0.39679233,96.1969
3742.0,0.48869321,96.1516
3743.0,0.66670553,94.9034
3744.0,0.31989327,94.8833
3745.0,0.44623107,95.2614
3746.0,0.40561612,95.4845
3747.0,0.59015264,95.1428
3748.0,0.69534273,94.8803
3749.0,0.42532701,94.7186
3750.0,0.67105157,93.8415
3751.0,0.16378263,94.3729
3752.0,0.49463042,94.7029
3753.0,0.25344422,95.4065
3754.0,0.23698068,96.1519
3755.0,0.13425859,96.7694
3756.0,0.48411904,96.9395
3757.0,0.58877649,96.9636
3758.0,0.36645872,96.917
3759.0,0.67168669,95.7861
3760.0,0.63815044,94.1757
3761.0,0.39449575,94.4438
3762.0,0.29005432,95.0269
3763.0,0.54288078,94.8099
3764.0,0.59727713,94.9169
3765.0,0.43664172,95.3832
3766.0,0.63733327,94.8035
3767.0,0.46029304,94.5176
3768.0,0.34515515,94.9536
3769.0,0.22259977,95.5879
3770.0,0.2342796,96.2292
3771.0,0.33720178,96.648
3772.0,0.35031967,97.0213
3773.0,0.62276689,96.982
3774.0,0.44306335,96.9352
3775.0,0.56568267,95.8222
3776.0,0.42870735,95.3025
3777.0,0.48439252,94.9734
3778.0,0.38514994,95.4077
3779.0,0.41497824,95.6783
3780.0,0.13929564,96.1815
3781.0,0.54180819,96.2813
3782.0,0.5702107,95.9536
3783.0,0.33126234,96.2487
3784.0,0.12608016,96.706
3785.0,0.42921381,96.7209
3786.0,0.596574,95.7877
3787.0,0.61920763,95.4658
3788.0,0.62258871,94.8472
3789.0,0.44843933,94.2067
3790.0,0.31980721,94.5766
3791.0,0.19970202,95.213
3792.0,0.59192431,95.3806
3793.0,0.4719041,95.7315
3794.0,0.49221964,95.9902
3795.0,0.53547749,95.6219
3796.0,0.3701446,95.315
3797.0,0.22027478,95.7517
3798.0,0.15828697,96.3299
3799.0,0.52906481,96.4142
3800.0,0.59228689,96.1107
3801.0,0.56568113,95.9427
3802.0,0.40266902,95.8133
3803.0,0.25817137,95.712
3804.0,0.48624299,95.39
3805.0,0.28598933,95.9052
3806.0,0.62269677,95.8852
3807.0,0.46459527,96.038
3808.0,0.65277256,94.9574
3809.0,0.14834932,95.4055
3810.0,0.30693794,95.742
3811.0,0.50594902,95.5202
3812.0,0.28516219,96.0912
3813.0,0.52093776,96.1373
3814.0,0.20088219,96.7139
3815.0,0.6270276,96.3402
3816.0,0.65294741,95.2644
3817.0,0.6871588,94.1424
3818.0,0.27792349,94.5041
3819.0,0.66003858,93.7848
3820.0,0.46834958,94.1773
3821.0,0.15135326,94.8532
3822.0,0.39430758,95.5419
3823.0,0.12746076,96.1749
3824.0,0.23299618,96.8969
3825.0,0.36684685,97.1305
3826.0,0.59504216,97.066
3827.0,0.6736381,96.2805
3828.0,0.43547747,95.7578
3829.0,0.2697838,95.5599
3830.0,0.65638275,94.5141
3831.0,0.22488161,95.1048
3832.0,0.18529373,95.7687
3833.0,0.23171724,96.4769
3834.0,0.47166264,96.9307
3835.0,0.63391221,96.1828
3836.0,0.56250792,96.0762
3837.0,0.47067868,95.4808
3838.0,0.29664683,95.2473
3839.0,0.343251,95.3996
3840.0,0.61950052,95.323
3841.0,0.1452701,95.9281
3842.0,0.15457502,96.5507
3843.0,0.54235656,96.69
3844.0,0.18677011,97.1614
3845.0,0.44517558,96.9896
3846.0,0.66605137,96.2269
3847.0,0.12542069,96.7599
3848.0,0.14560045,97.2328
3849.0,0.30684399,97.089
3850.0,0.12693676,97.4132
3851.0,0.42610025,97.4934
3852.0,0.46691617,97.1131
3853.0,0.66005593,96.8586
3854.0,0.15993662,97.292
3855.0,0.65472611,95.503
3856.0,0.5817966,94.5722
3857.0,0.65542583,94.1131
3858.0,0.34196045,94.6542
3859.0,0.52925188,94.3199
3860.0,0.13630847,94.9429
3861.0,0.13639446,95.5927
3862.0,0.38166972,96.1753
3863.0,0.12300787,96.7364
3864.0,0.39328379,97.3092
3865.0,0.32065575,97.8729
3866.0,0.66119384,97.2902
3867.0,0.68483916,95.6261
3868.0,0.29179949,95.5516
3869.0,0.4740153,94.9719
3870.0,0.57511049,94.4379
3871.0,0.48200235,94.8295
3872.0,0.413547,95.4214
3873.0,0.68449423,94.6176
3874.0,0.4944509,94.5737
3875.0,0.23621452,95.172
3876.0,0.45735794,95.4027
3877.0,0.21484064,95.8752
3878.0,0.62660978,95.6037
3879.0,0.23064211,96.268
3880.0,0.40198633,96.7439
3881.0,0.18419906,97.223
3882.0,0.43363865,97.0293
3883.0,0.56482121,96.3499
3884.0,0.35011831,96.6349
3885.0,0.23846481,97.149
3886.0,0.47810112,96.7927
3887.0,0.24544313,96.9401
3888.0,0.16271061,97.2109
3889.0,0.47728904,97.0886
3890.0,0.39692038,97.3826
3891.0,0.24090092,97.7632
3892.0,0.62183329,96.8308
3893.0,0.3521071,96.8869
3894.0,0.66406928,95.4738
3895.0,0.41240794,95.4562
3896.0,0.14022142,95.8426
3897.0,0.50135187,95.5629
3898.0,0.42082338,95.8647
3899.0,0.57859677,95.5834
3900.0,0.27588614,96.2039
3901.0,0.6183285,95.577
3902.0,0.24703122,95.7725
3903.0,0.45375564,95.8225
3904.0,0.27104982,96.2017
3905.0,0.33437113,96.6592
3906.0,0.17562258,97.189
3907.0,0.28864341,97.4699
3908.0,0.22978491,97.892
3909.0,0.39498039,98.236
3910.0,0.63549682,97.4395
3911.0,0.19510876,97.7338
3912.0,0.19285273,97.9987
3913.0,0.67579355,96.4291
3914.0,0.6622475,94.893
3915.0,0.39368854,95.1822
3916.0,0.52332808,94.8454
3917.0,0.17511009,95.0066
3918.0,0.67528576,94.7831
3919.0,0.52781722,95.1002
3920.0,0.62400672,94.6447
3921.0,0.28090768,95.0855
3922.0,0.41537137,94.9391
3923.0,0.14658423,95.4815
3924.0,0.641151,95.55
3925.0,0.42490977,95.8381
3926.0,0.25846662,96.4548
3927.0,0.64854303,95.8248
3928.0,0.46271616,95.3132
3929.0,0.27050814,95.6702
3930.0,0.23036118,96.2978
3931.0,0.48033306,96.3941
3932.0,0.55768962,95.8367
3933.0,0.48939519,96.077
3934.0,0.46504172,96.0166
3935.0,0.35612721,95.7507
3936.0,0.42997756,95.5967
3937.0,0.23291215,96.0969
3938.0,0.15443764,96.6615
3939.0,0.63349154,96.4926
3940.0,0.6923522,95.7153
3941.0,0.56346951,95.0823
3942.0,0.4319825,94.5281
3943.0,0.32994449,94.5182
3944.0,0.17708262,95.1364
3945.0,0.22756994,95.8341
3946.0,0.36794872,96.5048
3947.0,0.51411799,96.8829
3948.0,0.18099177,97.4505
3949.0,0.52867356,97.4417
3950.0,0.61659648,96.2507
3951.0,0.53700416,95.2285
3952.0,0.22889778,95.6344
3953.0,0.48500971,95.4193
3954.0,0.55822445,95.0417
3955.0,0.47830587,95.3214
3956.0,0.68669613,94.8862
3957.0,0.30184961,94.9118
3958.0,0.18633713,95.3702
3959.0,0.3681971,95.7411
3960.0,0.48863761,95.9112
3961.0,0.33226991,96.2825
3962.0,0.26044769,96.8696
3963.0,0.34430334,97.488
3964.0,0.30619502,97.8369
3965.0,0.61962802,96.6692
3966.0,0.48812374,96.481
3967.0,0.69573839,95.0619
3968.0,0.47508931,94.4382
3969.0,0.62597064,93.9552
3970.0,0.28856525,94.5069
3971.0,0.11610065,95.0502
3972.0,0.10370453,95.5736
3973.0,0.56198723,95.8737
3974.0,0.11932493,96.4715
3975.0,0.29409104,97.1013
3976.0,0.58811531,97.0471
3977.0,0.65405528,96.2956
3978.0,0.10704921,96.4445
3979.0,0.37614135,96.2445
3980.0,0.207632,96.7073
3981.0,0.67097161,95.4434
3982.0,0.61986667,95.3078
3983.0,0.29918651,95.9171
3984.0,0.42769605,95.6773
3985.0,0.28746726,95.7079
3986.0,0.26221223,95.9467
3987.0,0.60089586,96.0649
3988.0,0.65664076,95.794
3989.0,0.36119107,95.7642
3990.0,0.33834349,95.8781
3991.0,0.33895391,95.744
3992.0,0.39835667,95.7749
3993.0,0.38054175,96.2446
3994.0,0.36512161,96.8226
3995.0,0.39891695,97.1603
3996.0,0.19713376,97.52
3997.0,0.62705445,96.6251
3998.0,0.50419708,96.1861
3999.0,0.24033244,96.4817
4000.0,0.66734848,95.5231
